|index|location_code|year|chl_median|chl_max|grid_pop|grid_senile_pop|total_pop|senile_pop|avg_age|AD|grid_AD|MD|grid_MD|PD|grid_PD
3946|2021A40|48270|2012|2.0|20.8|5169.9014239|2672.5761227|108755|54869.0|44.38734722|49|2.3293197533|7.0|0.3327599648|220.0|10.458170321
3947|2021A40|48270|2013|2.75|11.4|5077.3521358|2694.364184|108342|56732.5|45.03327707|59|2.7649828876|6.0|0.2811847004|246.0|11.528572718
3948|2021A40|48270|2014|2.7|8.5|4984.5492881|2716.2119387|107765|58566.5|45.68402249|45|2.0814245624|7.0|0.3237771541|240.0|11.100930999
3949|2021A40|48270|2015|2.7|11.5|4892.0|2738.0|107896|60528.5|46.27609102|60|2.7203974197|5.0|0.226699785|264.0|11.969748647
3950|2021A40|48270|2016|2.05|7.9|4892.0|2779.0|108354|62650.5|46.82667911|74|3.3409749525|8.0|0.3611864813|269.0|12.144895435
3951|2021A40|48270|2017|5.95|15.5|4801.0|2749.0|107898|57247.0|47.82328681|101|4.4940684721|10.0|0.4449572745|287.0|12.770273777
3952|2021A50|48270|2005|4.8|18.4|4735.0|1445.0|113636|43380.5|39.82823106|27|1.1250396001|2.0|0.0833362667|110.0|4.5834946672
3953|2021A50|48270|2006|6.05|25.5|4593.3678161|1478.6551724|112025|44522.0|40.4976623|27|1.1070826247|3.0|0.1230091805|124.0|5.0843794617
3954|2021A50|48270|2007|5.9|12.8|4452.1226054|1512.2183908|111473|46087.0|41.17230455|22|0.8786584852|2.0|0.0798780441|137.0|5.4716460213
3955|2021A50|48270|2008|4.85|14.8|4310.8773946|1545.7816092|110858|47856.0|41.79786253|31|1.2054808785|0.0|0.0|103.0|4.0053074352
3956|2021A50|48270|2009|13.6|28.0|4169.6321839|1579.3448276|110170|49564.5|42.43486444|22|0.8326396301|1.0|0.0378472559|122.0|4.6173652214
3957|2021A50|48270|2010|5.15|9.5|4028.0|1613.0|110479|51360.5|43.08983866|28|1.0208636936|1.0|0.0364594176|137.0|4.9949402149
3958|2021A50|48270|2011|7.75|17.6|3917.0607886|1615.5985761|109329|53098.0|43.7451874|37|1.3256432344|5.0|0.1791409776|173.0|6.1982778259
3959|2021A50|48270|2012|3.9|18.0|3806.1215772|1618.1971522|108755|54869.0|44.38734722|49|1.7148632917|7.0|0.2449804702|220.0|7.6993862074
3960|2021A50|48270|2013|3.45|20.0|3695.1823658|1620.7957284|108342|56732.5|45.03327707|59|2.012292182|6.0|0.2046398829|246.0|8.3902351996
3961|2021A50|48270|2014|4.2|23.2|3583.9392114|1623.4014239|107765|58566.5|45.68402249|45|1.4965644181|7.0|0.2327989095|240.0|7.9816768963
3962|2021A50|48270|2015|5.2|11.2|3473.0|1626.0|107896|60528.5|46.27609102|60|1.9313042189|5.0|0.1609420182|264.0|8.4977385631
3963|2021A50|48270|2016|3.2|16.0|3472.0|1713.0|108354|62650.5|46.82667911|74|2.3711907267|8.0|0.2563449434|269.0|8.6195987227
3964|2021A50|48270|2017|17.25|79.1|3524.0|1763.0|107898|57247.0|47.82328681|101|3.2987080391|10.0|0.3266047563|287.0|9.3735565071
3965|2022A10|48330|2005|45.2|129.9|225.0|85.0|222299|44492.0|32.97447366|24|0.0242916072|2.0|0.0020243006|145.0|0.1467617938
3966|2022A10|48330|2006|39.1|148.5|210.97701149|84.399014778|226425|47952.0|33.47718804|22|0.0204990361|4.0|0.0037270975|184.0|0.1714464839
3967|2022A10|48330|2007|48.0|141.5|196.99233716|83.799671593|231956|51472.5|33.9818924|47|0.0399155006|10.0|0.0084926597|213.0|0.1808936515
3968|2022A10|48330|2008|26.7|151.1|183.00766284|83.200328407|243012|56087.5|34.47567675|46|0.0346417152|12.0|0.0090369692|223.0|0.1679370106
3969|2022A10|48330|2009|32.05|167.3|169.02298851|82.600985222|250387|61498.5|35.00427454|46|0.0310521611|9.0|0.0060754228|256.0|0.1728120272
3970|2022A10|48330|2010|24.35|167.2|155.0|82.0|260239|67403.0|35.56874271|42|0.0250154666|13.0|0.0077428825|262.0|0.1560488628
3971|2022A10|48330|2011|16.15|63.8|139.60843373|76.403066813|266403|73685.0|36.11562351|55|0.0288227379|10.0|0.0052404978|337.0|0.1766047761
3972|2022A10|48330|2012|24.4|138.7|124.21686747|70.806133625|270460|79381.5|36.63938955|63|0.0289346397|16.0|0.0073484799|377.0|0.1731485581
3973|2022A10|48330|2013|26.1|63.3|108.8253012|65.209200438|279565|84984.0|37.14209428|63|0.0245237922|16.0|0.0062282647|398.0|0.1549280843
3974|2022A10|48330|2014|29.2|40.5|93.391566265|59.596933187|292376|91840.5|37.61163399|67|0.0214013289|18.0|0.0057496108|372.0|0.1188252888
3975|2022A10|48330|2015|21.4|35.9|78.0|54.0|301291|99268.5|38.0654117|73|0.0188986727|24.0|0.0062132623|389.0|0.1007066258
3976|2022A10|48330|2016|21.65|29.8|62.0|47.0|317037|107378.5|38.52509575|102|0.0199471986|26.0|0.00508458|427.0|0.083504449
3977|2022A10|48330|2017|27.1|44.0|53.0|35.0|338535|113101.0|39.10381497|189|0.0295892596|33.0|0.0051663787|502.0|0.0785915784
3978|2022A15|48330|2005|4.25|15.4|2092.0|498.0|222299|44492.0|32.97447366|24|0.2258579661|2.0|0.0188214972|145.0|1.364558545
3979|2022A15|48330|2006|4.5|12.1|2308.5550082|587.74712644|226425|47952.0|33.47718804|22|0.2243047816|4.0|0.0407826876|184.0|1.8760036282
3980|2022A15|48330|2007|4.3|24.1|2524.5183361|677.24904215|231956|51472.5|33.9818924|47|0.5115296082|10.0|0.1088360868|213.0|2.3182086498
3981|2022A15|48330|2008|6.8|9.9|2740.4816639|766.75095785|243012|56087.5|34.47567675|46|0.5187486895|12.0|0.1353257451|223.0|2.5148034297
3982|2022A15|48330|2009|4.65|16.7|2956.4449918|856.25287356|250387|61498.5|35.00427454|46|0.5431450899|9.0|0.1062675176|256.0|3.0227205003
3983|2022A15|48330|2010|7.5|48.3|3173.0|946.0|260239|67403.0|35.56874271|42|0.5120908088|13.0|0.158504298|262.0|3.1944712361
3984|2022A15|48330|2011|4.6|14.1|3164.8044907|1005.7672508|266403|73685.0|36.11562351|55|0.6533869626|10.0|0.1187976296|337.0|4.0034801161
3985|2022A15|48330|2012|3.6|17.8|3156.6089814|1065.5345016|270460|79381.5|36.63938955|63|0.7352893804|16.0|0.1867401601|377.0|4.4000650225
3986|2022A15|48330|2013|2.6|27.3|3148.4134721|1125.3017525|279565|84984.0|37.14209428|63|0.7094952828|16.0|0.1801892782|398.0|4.4822082946
3987|2022A15|48330|2014|2.35|3.6|3140.1955093|1185.2327492|292376|91840.5|37.61163399|67|0.7195977068|18.0|0.1933247571|372.0|3.9953783124
3988|2022A15|48330|2015|2.9|12.9|3132.0|1245.0|301291|99268.5|38.0654117|73|0.7588543966|24.0|0.249486377|389.0|4.0437583599
3989|2022A15|48330|2016|2.35|6.9|3004.0|1223.0|317037|107378.5|38.52509575|102|0.9664739447|26.0|0.2463561035|427.0|4.045925239
3990|2022A15|48330|2017|1.85|18.9|2793.0|1246.0|338535|113101.0|39.10381497|189|1.5592981523|33.0|0.2722584076|502.0|4.1416278967
3991|2022A20|48330|2005|5.5|67.4|3427.0|708.0|222299|44492.0|32.97447366|24|0.3699881691|2.0|0.0308323474|145.0|2.2353451882
3992|2022A20|48330|2006|46.15|111.5|3884.9507389|831.60262726|226425|47952.0|33.47718804|22|0.3774711991|4.0|0.0686311271|184.0|3.157031847
3993|2022A20|48330|2007|12.4|34.0|4341.6502463|954.86754242|231956|51472.5|33.9818924|47|0.8797252995|10.0|0.1871755956|213.0|3.9868401872
3994|2022A20|48330|2008|17.2|50.9|4798.3497537|1078.1324576|243012|56087.5|34.47567675|46|0.9082847294|12.0|0.2369438425|223.0|4.4032064057
3995|2022A20|48330|2009|18.45|51.0|5255.0492611|1201.3973727|250387|61498.5|35.00427454|46|0.9654345713|9.0|0.1888893727|256.0|5.3728532665
3996|2022A20|48330|2010|22.6|149.8|5713.0|1325.0|260239|67403.0|35.56874271|42|0.9220216801|13.0|0.2853876629|262.0|5.7516590519
3997|2022A20|48330|2011|16.2|103.1|5727.1922234|1402.5575027|266403|73685.0|36.11562351|55|1.1824024966|10.0|0.2149822721|337.0|7.2449025698
3998|2022A20|48330|2012|6.6|21.0|5741.3844469|1480.1150055|270460|79381.5|36.63938955|63|1.3373778753|16.0|0.3396515239|377.0|8.0030390316
3999|2022A20|48330|2013|3.95|24.6|5755.5766703|1557.6725082|279565|84984.0|37.14209428|63|1.2970197637|16.0|0.3294018447|398.0|8.1938708879
4000|2022A20|48330|2014|1.95|62.3|5769.8077766|1635.4424973|292376|91840.5|37.61163399|67|1.3221917019|18.0|0.3552156811|372.0|7.3411240761
4001|2022A20|48330|2015|3.0|5.4|5784.0|1713.0|301291|99268.5|38.0654117|73|1.4014092688|24.0|0.4607372938|389.0|7.4677836377
4002|2022A20|48330|2016|1.95|37.0|5642.0|1762.0|317037|107378.5|38.52509575|102|1.8151950719|26.0|0.462696783|427.0|7.5989048597
4003|2022A20|48330|2017|8.25|43.7|5373.0|1821.0|338535|113101.0|39.10381497|189|2.9996809783|33.0|0.5237538216|502.0|7.9674066197
4004|2022A25|48330|2005|23.6|286.7|26.0|25.0|222299|44492.0|32.97447366|24|0.0028070302|2.0|0.0002339192|145.0|0.0169591406
4005|2022A25|48330|2006|95.15|216.7|23.996715928|22.996715928|226425|47952.0|33.47718804|22|0.0023315789|4.0|0.0004239234|184.0|0.019500478
4006|2022A25|48330|2007|32.7|157.0|21.998905309|20.998905309|231956|51472.5|33.9818924|47|0.0044575202|10.0|0.0009484085|213.0|0.0202011021
4007|2022A25|48330|2008|38.9|118.9|20.001094691|19.001094691|243012|56087.5|34.47567675|46|0.0037860285|12.0|0.0009876596|223.0|0.0183540077
4008|2022A25|48330|2009|54.65|153.4|18.003284072|17.003284072|250387|61498.5|35.00427454|46|0.0033074843|9.0|0.0006471165|256.0|0.0184068691
4009|2022A25|48330|2010|57.95|168.8|16.0|15.0|260239|67403.0|35.56874271|42|0.0025822417|13.0|0.0007992653|262.0|0.0161082697
4010|2022A25|48330|2011|39.05|212.1|15.600219058|14.600219058|266403|73685.0|36.11562351|55|0.0032207297|10.0|0.0005855872|337.0|0.0197342891
4011|2022A25|48330|2012|34.7|98.7|15.200438116|14.200438116|270460|79381.5|36.63938955|63|0.0035407365|16.0|0.0008992347|377.0|0.021188217
4012|2022A25|48330|2013|46.1|85.8|14.800657174|13.800657174|279565|84984.0|37.14209428|63|0.0033353295|16.0|0.0008470678|398.0|0.021070812
4013|2022A25|48330|2014|38.1|100.3|14.399780942|13.399780942|292376|91840.5|37.61163399|67|0.0032998103|18.0|0.0008865162|372.0|0.0183213346
4014|2022A25|48330|2015|20.9|63.8|14.0|13.0|301291|99268.5|38.0654117|73|0.0033920695|24.0|0.0011152009|389.0|0.0180755482
4015|2022A25|48330|2016|17.5|71.5|14.0|13.0|317037|107378.5|38.52509575|102|0.0045042061|26.0|0.001148131|427.0|0.0188558433
4016|2022A25|48330|2017|45.75|91.7|19.0|15.0|338535|113101.0|39.10381497|189|0.0106074704|33.0|0.001852098|502.0|0.0281743394
4017|2022A35|26320|2005|42.9|151.4|5037.0|1068.0|335699|71588.5|33.62239575|27|0.4051218502|8.0|0.1200361038|199.0|2.9858980813
4018|2022A35|26320|2006|36.7|157.6|4942.2446634|1128.6995074|330446|76343.0|34.30869118|21|0.314081992|9.0|0.134606568|264.0|3.9484593281
4019|2022A35|26320|2007|44.85|164.7|4847.7482211|1189.2331691|325302|80594.5|35.025135|58|0.8643334404|12.0|0.1788276084|322.0|4.7985408242
4020|2022A35|26320|2008|26.0|182.6|4753.2517789|1249.7668309|318859|84813.0|35.71131524|82|1.2223793146|11.0|0.1639777129|319.0|4.755353675
4021|2022A35|26320|2009|32.45|172.6|4658.7553366|1310.3004926|314227|89192.5|36.39613218|60|0.889564933|13.0|0.1927390688|354.0|5.2484331046
4022|2022A35|26320|2010|30.4|180.5|4564.0|1371.0|312218|94218.0|37.08245138|62|0.9063154591|13.0|0.1900338866|356.0|5.204004894
4023|2022A35|26320|2011|22.65|69.3|4479.6462212|1427.1692223|307988|99277.0|37.73911785|88|1.2799487885|11.0|0.1599935986|462.0|6.7197311396
4024|2022A35|26320|2012|18.8|149.2|4395.2924425|1483.3384447|312937|105059.5|38.29041163|112|1.5730730261|12.0|0.1685435385|516.0|7.2473721558
4025|2022A35|26320|2013|26.45|50.4|4310.9386637|1539.507667|309719|110505.5|38.83538151|111|1.5449946296|11.0|0.1531075759|507.0|7.0568673621
4026|2022A35|26320|2014|23.5|41.0|4226.3537788|1595.8307777|306974|114772.0|39.47651577|69|0.9499775575|10.0|0.1376779069|467.0|6.4295582514
4027|2022A35|26320|2015|24.1|30.1|4142.0|1652.0|310484|119907.0|40.06561964|90|1.200641579|15.0|0.2001069298|500.0|6.6702309942
4028|2022A35|26320|2016|18.9|32.9|4044.0|1669.0|310202|125178.5|40.60712971|120|1.5643999716|10.0|0.1303666643|530.0|6.909433208
4029|2022A35|26320|2017|27.6|66.6|3892.0|1663.0|302924|122000.0|41.73210442|131|1.6831020322|8.0|0.1027848569|530.0|6.8094967715
4030|2022A40|26440|2005|40.05|197.2|2262.0|710.0|53808|19096.0|39.49211118|2|0.0840767172|1.0|0.0420383586|59.0|2.4802631579
4031|2022A40|26440|2006|26.6|212.3|2120.7684729|710.20032841|53169|19895.0|40.30758156|6|0.2393238699|3.0|0.1196619349|77.0|3.0713229967
4032|2022A40|26440|2007|30.2|159.4|1979.9228243|710.40010947|51819|20660.5|41.13951783|8|0.3056674694|5.0|0.1910421683|81.0|3.0948831272
4033|2022A40|26440|2008|19.1|216.7|1839.0771757|710.59989053|52156|21625.5|41.87079089|13|0.4583941116|2.0|0.070522171|70.0|2.4682759855
4034|2022A40|26440|2009|20.0|135.1|1698.2315271|710.79967159|60372|23362.5|41.54334264|20|0.5625891231|5.0|0.1406472808|83.0|2.334744861
4035|2022A40|26440|2010|32.55|100.3|1557.0|711.0|62594|25034.0|41.01292559|16|0.3979934179|3.0|0.0746237659|104.0|2.5869572163
4036|2022A40|26440|2011|27.3|141.6|1532.6133625|738.78477547|64733|26267.0|41.08659761|20|0.4735184103|5.0|0.1183796026|138.0|3.2672770307
4037|2022A40|26440|2012|64.7|168.8|1508.2267251|766.56955093|65806|27524.5|41.24116482|24|0.5500629335|4.0|0.0916771556|169.0|3.8733598234
4038|2022A40|26440|2013|27.85|95.6|1483.8400876|794.3543264|69873|28592.5|41.08880127|27|0.5733785921|3.0|0.0637087325|162.0|3.4402715526
4039|2022A40|26440|2014|30.15|85.2|1459.3866375|822.21522453|79619|30240.0|40.33600346|26|0.4765703233|5.0|0.0916481391|162.0|2.969399707
4040|2022A40|26440|2015|32.9|227.5|1435.0|850.0|94608|32911.5|39.20805567|28|0.424699814|5.0|0.0758392525|179.0|2.7150452393
4041|2022A40|26440|2016|26.0|193.6|1341.0|832.0|108909|35994.0|38.27986143|34|0.4186430873|8.0|0.0985042558|188.0|2.3148500124
4042|2022A40|26440|2017|23.55|111.8|1327.0|846.0|117382|36450.0|37.88426675|67|0.7574329965|8.0|0.0904397608|212.0|2.3966536607
4043|2022A45|26440|2005|46.65|198.8|774.0|306.0|53808|19096.0|39.49211118|2|0.0287689563|1.0|0.0143844781|59.0|0.8486842105
4044|2022A45|26440|2006|33.0|161.9|710.2955665|292.57799672|53169|19895.0|40.30758156|6|0.0801552295|3.0|0.0400776148|77.0|1.028658779
4045|2022A45|26440|2007|23.6|164.9|646.76518883|279.19266557|51819|20660.5|41.13951783|8|0.0998498912|5.0|0.062406182|81.0|1.0109801481
4046|2022A45|26440|2008|16.3|210.1|583.23481117|265.80733443|52156|21625.5|41.87079089|13|0.145372585|2.0|0.0223650131|70.0|0.7827754579
4047|2022A45|26440|2009|20.4|133.2|519.7044335|252.42200328|60372|23362.5|41.54334264|20|0.1721673735|5.0|0.0430418434|83.0|0.7144945998
4048|2022A45|26440|2010|46.3|202.8|456.0|239.0|62594|25034.0|41.01292559|16|0.1165606927|3.0|0.0218551299|104.0|0.7576445027
4049|2022A45|26440|2011|39.45|124.6|448.60405257|243.99726177|64733|26267.0|41.08659761|20|0.1386013479|5.0|0.034650337|138.0|0.9563493003
4050|2022A45|26440|2012|74.6|161.3|441.20810515|248.99452355|65806|27524.5|41.24116482|24|0.1609122956|4.0|0.0268187159|169.0|1.1330907481
4051|2022A45|26440|2013|27.9|133.7|433.81215772|253.99178532|69873|28592.5|41.08880127|27|0.1676316783|3.0|0.018625742|162.0|1.0057900699
4052|2022A45|26440|2014|20.95|139.7|426.39594743|259.00273823|79619|30240.0|40.33600346|26|0.1392418221|5.0|0.0267772735|162.0|0.8675836607
4053|2022A45|26440|2015|38.6|107.5|419.0|264.0|94608|32911.5|39.20805567|28|0.1240064265|5.0|0.0221440047|179.0|0.7927553695
4054|2022A45|26440|2016|41.4|145.0|442.0|275.0|108909|35994.0|38.27986143|34|0.1379867596|8.0|0.0324674728|188.0|0.7629856118
4055|2022A45|26440|2017|26.9|68.2|495.0|313.0|117382|36450.0|37.88426675|67|0.2825390605|8.0|0.0337360072|212.0|0.8940041914
4056|2022A50|26440|2005|58.35|291.6|143.0|57.0|53808|19096.0|39.49211118|2|0.0053151948|1.0|0.0026575974|59.0|0.1567982456
4057|2022A50|26440|2006|22.25|182.4|143.40065681|58.602627258|53169|19895.0|40.30758156|6|0.016182436|3.0|0.008091218|77.0|0.2076745956
4058|2022A50|26440|2007|25.35|287.4|143.80021894|60.200875753|51819|20660.5|41.13951783|8|0.022200385|5.0|0.0138752406|81.0|0.2247788984
4059|2022A50|26440|2008|35.85|174.4|144.19978106|61.799124247|52156|21625.5|41.87079089|13|0.0359421189|2.0|0.0055295568|70.0|0.1935344864
4060|2022A50|26440|2009|35.2|167.0|144.59934319|63.397372742|60372|23362.5|41.54334264|20|0.0479027838|5.0|0.011975696|83.0|0.1987965528
4061|2022A50|26440|2010|51.65|295.8|145.0|65.0|62594|25034.0|41.01292559|16|0.0370642554|3.0|0.0069495479|104.0|0.2409176598
4062|2022A50|26440|2011|48.35|166.1|138.20372399|65.799561884|64733|26267.0|41.08659761|20|0.0426996197|5.0|0.0106749049|138.0|0.2946273757
4063|2022A50|26440|2012|35.9|122.8|131.40744797|66.599123768|65806|27524.5|41.24116482|24|0.0479253982|4.0|0.0079875664|169.0|0.3374746787
4064|2022A50|26440|2013|24.45|127.4|124.61117196|67.398685652|69873|28592.5|41.08880127|27|0.0481516701|3.0|0.0053501856|162.0|0.2889100204
4065|2022A50|26440|2014|34.65|101.6|117.79627601|68.200438116|79619|30240.0|40.33600346|26|0.0384669887|5.0|0.0073974978|162.0|0.2396789298
4066|2022A50|26440|2015|42.7|72.2|111.0|69.0|94608|32911.5|39.20805567|28|0.0328513445|5.0|0.0058663115|179.0|0.2100139523
4067|2022A50|26440|2016|14.75|93.8|110.0|70.0|108909|35994.0|38.27986143|34|0.0343405963|8.0|0.0080801403|188.0|0.1898832971
4068|2022A50|26440|2017|22.5|68.3|113.0|77.0|117382|36450.0|37.88426675|67|0.0644988158|8.0|0.0077013511|212.0|0.2040858053
4069|2022A60|26440|2005|63.2|236.2|11.0|10.0|53808|19096.0|39.49211118|2|0.0004088611|1.0|0.0002044306|59.0|0.0120614035
4070|2022A60|26440|2006|30.6|130.7|12.402298851|10.200328407|53169|19895.0|40.30758156|6|0.001399571|3.0|0.0006997855|77.0|0.0179611618
4071|2022A60|26440|2007|26.95|165.2|13.800766284|10.400109469|51819|20660.5|41.13951783|8|0.002130611|5.0|0.0013316319|81.0|0.0215724362
4072|2022A60|26440|2008|54.1|178.5|15.199233716|10.599890531|52156|21625.5|41.87079089|13|0.0037884431|2.0|0.0005828374|70.0|0.020399309
4073|2022A60|26440|2009|45.75|152.6|16.597701149|10.799671593|60372|23362.5|41.54334264|20|0.0054984765|5.0|0.0013746191|83.0|0.0228186775
4074|2022A60|26440|2010|33.5|236.8|18.0|11.0|62594|25034.0|41.01292559|16|0.00460108|3.0|0.0008627025|104.0|0.0299070198
4075|2022A60|26440|2011|49.85|241.1|18.599671413|11.0|64733|26267.0|41.08659761|20|0.005746581|5.0|0.0014366453|138.0|0.0396514089
4076|2022A60|26440|2012|63.6|144.0|19.199342826|11.0|65806|27524.5|41.24116482|24|0.0070021613|4.0|0.0011670269|169.0|0.049306886
4077|2022A60|26440|2013|32.5|66.3|19.799014239|11.0|69873|28592.5|41.08880127|27|0.0076506431|3.0|0.0008500715|162.0|0.0459038585
4078|2022A60|26440|2014|37.75|137.6|20.400328587|11.0|79619|30240.0|40.33600346|26|0.0066618338|5.0|0.0012811219|162.0|0.0415083489
4079|2022A60|26440|2015|45.7|189.9|21.0|11.0|94608|32911.5|39.20805567|28|0.0062151192|5.0|0.0011098427|179.0|0.0397323694
4080|2022A60|26440|2016|15.7|149.0|21.0|12.0|108909|35994.0|38.27986143|34|0.006555932|8.0|0.0015425722|188.0|0.0362504476
4081|2022A60|26440|2017|36.2|100.5|11.0|8.0|117382|36450.0|37.88426675|67|0.0062786458|8.0|0.000749689|212.0|0.0198667598
4082|2101A10|47130|2005|1.75|10.2|102.0|46.0|275087|87050.5|37.06656297|69|0.0255846332|11.0|0.0040787096|242.0|0.0897316122
4083|2101A10|47130|2006|1.75|9.3|102.0|49.205254516|273419|89739.0|37.67655784|49|0.0182796367|10.0|0.0037305381|294.0|0.1096778205
4084|2101A10|47130|2007|1.8|5.4|102.0|52.401751505|272206|92660.5|38.23565541|60|0.0224829725|9.0|0.0033724459|357.0|0.1337736861
4085|2101A10|47130|2008|1.8|15.2|102.0|55.598248495|269343|95919.5|38.83708244|68|0.025751551|8.0|0.0030295942|332.0|0.1257281607
4086|2101A10|47130|2009|1.55|2.5|102.0|58.794745484|267466|99367.0|39.48320947|42|0.0160169891|8.0|0.0030508551|373.0|0.1422461173
4087|2101A10|47130|2010|3.75|17.2|102.0|62.0|267098|103039.0|40.10994354|46|0.017566586|5.0|0.0019094115|400.0|0.1527529221
4088|2101A10|47130|2011|2.05|4.6|99.201533406|62.399780942|265488|106800.5|40.71689881|259|0.0967772447|10.0|0.0037365732|533.0|0.1991593492
4089|2101A10|47130|2012|1.9|8.7|96.403066813|62.799561884|264091|110841.0|41.29427946|349|0.1273980193|15.0|0.0054755596|662.0|0.2416546957
4090|2101A10|47130|2013|3.35|9.6|93.604600219|63.199342826|263283|114889.0|41.86720126|319|0.1134135796|13.0|0.00462187|704.0|0.2502920377
4091|2101A10|47130|2014|2.65|6.1|90.798466594|63.600219058|261535|118669.0|42.46330281|272|0.0944316551|10.0|0.003471752|726.0|0.252049197
4092|2101A10|47130|2015|2.8|22.4|88.0|64.0|259773|122404.0|43.07048447|584|0.197834263|10.0|0.003387573|756.0|0.2561005185
4093|2101A10|47130|2016|4.6|12.3|88.0|65.0|259452|126474.0|43.66092813|896|0.3039020705|12.0|0.004070117|786.0|0.2665926645
4094|2101A10|47130|2017|4.25|7.2|90.0|66.0|257903|117175.0|44.68320648|897|0.3130246643|15.0|0.0052345262|815.0|0.2844092546
4095|2101A20|47130|2005|3.05|12.3|92.0|45.0|275087|87050.5|37.06656297|69|0.0230763359|11.0|0.0036788362|242.0|0.0809343953
4096|2101A20|47130|2006|1.55|5.9|90.197044335|44.799671593|273419|89739.0|37.67655784|49|0.016164404|10.0|0.003298858|294.0|0.0969864239
4097|2101A20|47130|2007|3.15|6.3|88.399014778|44.599890531|272206|92660.5|38.23565541|60|0.0194850256|9.0|0.0029227538|357.0|0.1159359025
4098|2101A20|47130|2008|2.45|8.8|86.600985222|44.400109469|269343|95919.5|38.83708244|68|0.0218638205|8.0|0.0025722142|332.0|0.1067468881
4099|2101A20|47130|2009|2.1|6.7|84.802955665|44.200328407|267466|99367.0|39.48320947|42|0.0133165492|8.0|0.0025364856|373.0|0.118263639
4100|2101A20|47130|2010|3.9|18.4|83.0|44.0|267098|103039.0|40.10994354|46|0.0142943788|5.0|0.0015537368|400.0|0.1242989465
4101|2101A20|47130|2011|2.1|6.2|82.000547645|45.199342826|265488|106800.5|40.71689881|259|0.0799966169|10.0|0.0030886725|533.0|0.1646262426
4102|2101A20|47130|2012|2.3|8.4|81.00109529|46.398685652|264091|110841.0|41.29427946|349|0.1070440956|15.0|0.0046007491|662.0|0.2030463934
4103|2101A20|47130|2013|2.7|6.2|80.001642935|47.598028478|263283|114889.0|41.86720126|319|0.0969319101|13.0|0.0039502032|704.0|0.2139186982
